date-time,latitude,longitude,depth,RMS,Nphs,errH,errZ,Mamp,errOT,stderrX,stderrY,publicId
2016-10-21T22:16:05.193000Z,42.868,13.23917,3.776,0.02447,15,0.33,0.3249,0.0,0.02421,0.2004,0.2618,8608441
2016-10-21T22:36:25.010000Z,42.8175,13.26867,-0.02033,0.1544,19,0.218,0.703,0.0,0.02062,0.1232,0.1804,8608591
2016-10-21T22:42:08.549000Z,42.73333,13.18867,4.416,0.05679,51,0.139,0.1905,0.0,0.01221,0.08381,0.1113,8608651
2016-10-21T22:47:00.847900Z,42.8745,13.0686,3.403,0.04089,23,0.225,0.2181,0.0,0.01921,0.1416,0.1749,8608741
2016-10-21T22:50:26.440000Z,42.85933,13.16883,2.626,0.04855,9,0.406,0.4114,0.0,0.03332,0.2137,0.3456,8608791
2016-10-21T22:56:04.435000Z,42.86533,13.0783,2.891,0.04336,15,0.275,0.2528,0.0,0.0235,0.1669,0.2191,8608861
2016-10-21T23:05:23.550000Z,42.85217,13.21317,6.403,0.03849,23,0.222,0.247,0.0,0.01825,0.1498,0.1639,8609001
2016-10-21T23:12:55.590000Z,42.87883,13.06453,3.925,0.04042,14,0.26,0.2807,0.0,0.02371,0.1767,0.1909,8609081
2016-10-21T23:16:47.130000Z,42.87967,13.23333,2.868,0.03974,9,0.513,0.4854,0.0,0.03275,0.3449,0.3803,8609111
2016-10-21T23:33:05.345000Z,42.80383,13.13158,6.411,0.03721,24,0.226,0.2741,0.0,0.01883,0.1504,0.1692,8609261
2016-10-21T23:41:00.334400Z,42.81017,13.1845,7.948,0.0484,20,0.269,0.2883,0.0,0.02067,0.1768,0.2034,8609351
2016-10-21T23:51:24.590000Z,42.74933,13.25,13.87,0.1408,18,0.637,1.178,0.0,0.0303,0.3593,0.5266,8609481
2016-10-21T23:54:37.750000Z,42.83467,13.15817,4.4,0.05327,34,0.176,0.2389,0.0,0.01539,0.1196,0.1298,8609511
2016-10-22T00:00:50.870000Z,42.81117,13.254,1.903,0.06141,12,0.362,1.02,0.0,0.02767,0.2073,0.2965,8609531
