x,y,z,hit,v_type,distance_km,latitude,longitude,hit_step
4.60998,-1.65946,9.50000,1.21899,1,12.50000,42.81839,13.06863,1
4.37485,-1.57436,9.50000,1.26273,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,9.50000,1.30537,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,9.50000,1.34659,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,9.50000,1.38609,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,9.50000,1.42353,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,9.50000,1.45862,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,9.50000,1.49105,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,9.50000,1.52057,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,9.50000,1.54710,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,9.50000,1.57059,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,9.50000,1.59100,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,9.50000,1.60832,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,9.50000,1.62251,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,9.50000,1.63359,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,9.50000,1.64156,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,9.50000,1.64643,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,9.50000,1.64824,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,9.50000,1.64704,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,9.50000,1.64289,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,9.50000,1.63586,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,9.50000,1.62604,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,9.50000,1.61358,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,9.50000,1.59861,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,9.50000,1.58124,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,9.50000,1.56163,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,9.50000,1.53988,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,9.50000,1.51612,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,9.50000,1.49048,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,9.50000,1.46307,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,9.50000,1.43401,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,9.50000,1.40339,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,9.50000,1.37132,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,9.50000,1.33791,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,9.50000,1.30331,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,9.50000,1.26771,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,9.50000,1.23130,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,9.50000,1.19426,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,9.50000,1.15678,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,9.50000,1.11904,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,9.50000,1.08121,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,9.50000,1.04346,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,9.50000,1.00595,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,9.50000,0.96886,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,9.50000,0.93233,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,9.50000,0.89651,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,9.50000,0.86153,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,9.50000,0.82740,1,24.25000,42.85432,13.20380,0
-6.67604,2.41633,9.50000,0.79409,1,24.50000,42.85508,13.20668,0
-6.91116,2.50105,9.50000,0.76158,1,24.75000,42.85585,13.20956,0
-7.14629,2.58575,9.50000,0.72984,1,25.00000,42.85661,13.21244,0
-7.38141,2.67045,9.50000,0.69885,1,25.25000,42.85737,13.21532,0
-7.61654,2.75514,9.50000,0.66860,1,25.50000,42.85813,13.21819,0
-7.85167,2.83983,9.50000,0.63909,1,25.75000,42.85890,13.22107,0
-8.08679,2.92450,9.50000,0.61029,1,26.00000,42.85966,13.22395,0
-8.32192,3.00917,9.50000,0.58222,1,26.25000,42.86042,13.22683,0
-8.55704,3.09383,9.50000,0.55486,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,9.50000,0.52822,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,9.50000,0.50230,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,9.50000,0.47711,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,9.50000,0.45266,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,9.50000,0.42895,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,9.50000,0.40598,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,9.50000,0.38376,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,9.50000,0.36228,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,9.50000,0.34155,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,9.50000,0.32156,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,9.50000,0.30231,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,9.50000,0.28379,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,9.50000,0.26599,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,9.50000,0.24892,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,9.75000,0.08808,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,9.75000,0.09270,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,9.75000,0.09759,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,9.75000,0.10276,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,9.75000,0.10823,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,9.75000,0.11402,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,9.75000,0.12015,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,9.75000,0.12663,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,9.75000,0.13347,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,9.75000,0.14068,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,9.75000,0.14826,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,9.75000,0.15621,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,9.75000,0.16454,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,9.75000,0.17325,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,9.75000,0.18236,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,9.75000,0.19188,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,9.75000,0.20180,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,9.75000,0.21215,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,9.75000,0.22293,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,9.75000,0.23415,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,9.75000,0.24588,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,9.75000,0.25817,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,9.75000,0.27111,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,9.75000,0.28478,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,9.75000,0.29925,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,9.75000,0.31459,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,9.75000,0.33087,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,9.75000,0.34815,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,9.75000,0.36649,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,9.75000,0.38595,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,9.75000,0.40659,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,9.75000,0.42845,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,9.75000,0.45159,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,9.75000,0.47601,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,9.75000,0.50172,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,9.75000,0.52871,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,9.75000,0.55696,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,9.75000,0.58647,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,9.75000,0.61723,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,9.75000,0.64922,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,9.75000,0.68241,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,9.75000,0.71680,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,9.75000,0.75234,1,10.50000,42.81226,13.04564,0
6.25586,-2.25539,9.75000,0.78900,1,10.75000,42.81303,13.04851,0
6.02073,-2.17023,9.75000,0.82675,1,11.00000,42.81380,13.05139,0
5.78560,-2.08508,9.75000,0.86550,1,11.25000,42.81456,13.05426,1
5.55048,-1.99994,9.75000,0.90503,1,11.50000,42.81533,13.05713,1
5.31535,-1.91481,9.75000,0.94507,1,11.75000,42.81610,13.06001,1
5.08023,-1.82968,9.75000,0.98533,1,12.00000,42.81686,13.06288,1
4.84510,-1.74457,9.75000,1.02553,1,12.25000,42.81763,13.06576,1
4.60998,-1.65946,9.75000,1.06538,1,12.50000,42.81839,13.06863,1
4.37485,-1.57436,9.75000,1.10459,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,9.75000,1.14287,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,9.75000,1.17993,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,9.75000,1.21549,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,9.75000,1.24927,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,9.75000,1.28097,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,9.75000,1.31031,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,9.75000,1.33709,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,9.75000,1.36120,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,9.75000,1.38261,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,9.75000,1.40128,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,9.75000,1.41716,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,9.75000,1.43024,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,9.75000,1.44051,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,9.75000,1.44797,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,9.75000,1.45262,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,9.75000,1.45449,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,9.75000,1.45361,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,9.75000,1.45002,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,9.75000,1.44379,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,9.75000,1.43499,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,9.75000,1.42375,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,9.75000,1.41022,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,9.75000,1.39450,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,9.75000,1.37673,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,9.75000,1.35704,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,9.75000,1.33554,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,9.75000,1.31236,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,9.75000,1.28761,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,9.75000,1.26141,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,9.75000,1.23386,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,9.75000,1.20507,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,9.75000,1.17514,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,9.75000,1.14422,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,9.75000,1.11247,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,9.75000,1.08006,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,9.75000,1.04715,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,9.75000,1.01390,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,9.75000,0.98047,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,9.75000,0.94702,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,9.75000,0.91368,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,9.75000,0.88062,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,9.75000,0.84796,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,9.75000,0.81585,1,23.50000,42.85203,13.19517,0
-5.97066,2.16214,9.75000,0.78442,1,23.75000,42.85280,13.19805,0
-6.20579,2.24688,9.75000,0.75377,1,24.00000,42.85356,13.20093,0
-6.44091,2.33161,9.75000,0.72391,1,24.25000,42.85432,13.20380,0
-6.67604,2.41633,9.75000,0.69481,1,24.50000,42.85508,13.20668,0
-6.91116,2.50105,9.75000,0.66643,1,24.75000,42.85585,13.20956,0
-7.14629,2.58575,9.75000,0.63874,1,25.00000,42.85661,13.21244,0
-7.38141,2.67045,9.75000,0.61173,1,25.25000,42.85737,13.21532,0
-7.61654,2.75514,9.75000,0.58537,1,25.50000,42.85813,13.21819,0
-7.85167,2.83983,9.75000,0.55965,1,25.75000,42.85890,13.22107,0
-8.08679,2.92450,9.75000,0.53454,1,26.00000,42.85966,13.22395,0
-8.32192,3.00917,9.75000,0.51004,1,26.25000,42.86042,13.22683,0
-8.55704,3.09383,9.75000,0.48614,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,9.75000,0.46282,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,9.75000,0.44010,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,9.75000,0.41797,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,9.75000,0.39645,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,9.75000,0.37554,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,9.75000,0.35526,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,9.75000,0.33561,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,9.75000,0.31660,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,9.75000,0.29824,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,9.75000,0.28052,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,9.75000,0.26345,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,9.75000,0.24703,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,9.75000,0.23126,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,9.75000,0.21613,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,10.00000,0.07591,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,10.00000,0.07986,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,10.00000,0.08404,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,10.00000,0.08845,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,10.00000,0.09311,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,10.00000,0.09803,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,10.00000,0.10324,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,10.00000,0.10874,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,10.00000,0.11454,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,10.00000,0.12064,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,10.00000,0.12705,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,10.00000,0.13377,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,10.00000,0.14080,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,10.00000,0.14814,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,10.00000,0.15582,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,10.00000,0.16382,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,10.00000,0.17216,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,10.00000,0.18085,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,10.00000,0.18989,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,10.00000,0.19930,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,10.00000,0.20912,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,10.00000,0.21941,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,10.00000,0.23024,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,10.00000,0.24169,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,10.00000,0.25381,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,10.00000,0.26666,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,10.00000,0.28030,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,10.00000,0.29480,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,10.00000,0.31020,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,10.00000,0.32656,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,10.00000,0.34391,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,10.00000,0.36232,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,10.00000,0.38181,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,10.00000,0.40241,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,10.00000,0.42412,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,10.00000,0.44693,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,10.00000,0.47086,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,10.00000,0.49589,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,10.00000,0.52202,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,10.00000,0.54925,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,10.00000,0.57757,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,10.00000,0.60696,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,10.00000,0.63740,1,10.50000,42.81226,13.04564,0
6.25586,-2.25539,10.00000,0.66888,1,10.75000,42.81303,13.04851,0
6.02073,-2.17023,10.00000,0.70137,1,11.00000,42.81380,13.05139,0
5.78560,-2.08508,10.00000,0.73481,1,11.25000,42.81456,13.05426,0
5.55048,-1.99994,10.00000,0.76900,1,11.50000,42.81533,13.05713,0
5.31535,-1.91481,10.00000,0.80370,1,11.75000,42.81610,13.06001,0
5.08023,-1.82968,10.00000,0.83867,1,12.00000,42.81686,13.06288,1
4.84510,-1.74457,10.00000,0.87365,1,12.25000,42.81763,13.06576,1
4.60998,-1.65946,10.00000,0.90839,1,12.50000,42.81839,13.06863,1
4.37485,-1.57436,10.00000,0.94263,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,10.00000,0.97613,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,10.00000,1.00862,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,10.00000,1.03986,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,10.00000,1.06960,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,10.00000,1.09757,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,10.00000,1.12354,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,10.00000,1.14731,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,10.00000,1.16879,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,10.00000,1.18793,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,10.00000,1.20469,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,10.00000,1.21903,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,10.00000,1.23092,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,10.00000,1.24034,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,10.00000,1.24728,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,10.00000,1.25174,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,10.00000,1.25372,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,10.00000,1.25324,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,10.00000,1.25033,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,10.00000,1.24503,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,10.00000,1.23742,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,10.00000,1.22762,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,10.00000,1.21574,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,10.00000,1.20192,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,10.00000,1.18628,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,10.00000,1.16894,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,10.00000,1.15002,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,10.00000,1.12963,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,10.00000,1.10790,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,10.00000,1.08494,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,10.00000,1.06086,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,10.00000,1.03575,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,10.00000,1.00973,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,10.00000,0.98292,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,10.00000,0.95547,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,10.00000,0.92751,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,10.00000,0.89919,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,10.00000,0.87063,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,10.00000,0.84197,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,10.00000,0.81334,1,22.50000,42.84898,13.18366,0
-5.03016,1.82310,10.00000,0.78485,1,22.75000,42.84974,13.18654,0
-5.26529,1.90787,10.00000,0.75664,1,23.00000,42.85051,13.18942,0
-5.50041,1.99263,10.00000,0.72881,1,23.25000,42.85127,13.19229,0
-5.73554,2.07739,10.00000,0.70149,1,23.50000,42.85203,13.19517,0
-5.97066,2.16214,10.00000,0.67478,1,23.75000,42.85280,13.19805,0
-6.20579,2.24688,10.00000,0.64878,1,24.00000,42.85356,13.20093,0
-6.44091,2.33161,10.00000,0.62346,1,24.25000,42.85432,13.20380,0
-6.67604,2.41633,10.00000,0.59880,1,24.50000,42.85508,13.20668,0
-6.91116,2.50105,10.00000,0.57476,1,24.75000,42.85585,13.20956,0
-7.14629,2.58575,10.00000,0.55131,1,25.00000,42.85661,13.21244,0
-7.38141,2.67045,10.00000,0.52843,1,25.25000,42.85737,13.21532,0
-7.61654,2.75514,10.00000,0.50607,1,25.50000,42.85813,13.21819,0
-7.85167,2.83983,10.00000,0.48422,1,25.75000,42.85890,13.22107,0
-8.08679,2.92450,10.00000,0.46287,1,26.00000,42.85966,13.22395,0
-8.32192,3.00917,10.00000,0.44199,1,26.25000,42.86042,13.22683,0
-8.55704,3.09383,10.00000,0.42157,1,26.50000,42.86118,13.22971,0
-8.79217,3.17848,10.00000,0.40160,1,26.75000,42.86194,13.23258,0
-9.02729,3.26312,10.00000,0.38207,1,27.00000,42.86271,13.23546,0
-9.26242,3.34776,10.00000,0.36297,1,27.25000,42.86347,13.23834,0
-9.49754,3.43239,10.00000,0.34434,1,27.50000,42.86423,13.24122,0
-9.73267,3.51701,10.00000,0.32618,1,27.75000,42.86499,13.24410,0
-9.96779,3.60162,10.00000,0.30852,1,28.00000,42.86575,13.24698,0
-10.20292,3.68622,10.00000,0.29137,1,28.25000,42.86652,13.24986,0
-10.43805,3.77082,10.00000,0.27475,1,28.50000,42.86728,13.25274,0
-10.67317,3.85540,10.00000,0.25865,1,28.75000,42.86804,13.25561,0
-10.90830,3.93998,10.00000,0.24311,1,29.00000,42.86880,13.25849,0
-11.14342,4.02455,10.00000,0.22811,1,29.25000,42.86956,13.26137,0
-11.37855,4.10911,10.00000,0.21367,1,29.50000,42.87032,13.26425,0
-11.61367,4.19367,10.00000,0.19980,1,29.75000,42.87108,13.26713,0
-11.84880,4.27822,10.00000,0.18649,1,30.00000,42.87184,13.27001,0
16.36625,-5.92471,10.25000,0.06282,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,10.25000,0.06609,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,10.25000,0.06954,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,10.25000,0.07319,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,10.25000,0.07704,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,10.25000,0.08111,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,10.25000,0.08541,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,10.25000,0.08996,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,10.25000,0.09475,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,10.25000,0.09979,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,10.25000,0.10508,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,10.25000,0.11062,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,10.25000,0.11641,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,10.25000,0.12247,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,10.25000,0.12878,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,10.25000,0.13536,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,10.25000,0.14221,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,10.25000,0.14934,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,10.25000,0.15676,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,10.25000,0.16446,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,10.25000,0.17249,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,10.25000,0.18090,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,10.25000,0.18974,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,10.25000,0.19908,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,10.25000,0.20895,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,10.25000,0.21942,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,10.25000,0.23053,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,10.25000,0.24233,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,10.25000,0.25486,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,10.25000,0.26816,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,10.25000,0.28228,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,10.25000,0.29724,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,10.25000,0.31309,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,10.25000,0.32984,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,10.25000,0.34750,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,10.25000,0.36608,1,8.75000,42.80690,13.02552,0
