x,y,z,v,v_type,distance_km,latitude,longitude
-8.55704,3.09383,1.75000,3.04897,1,26.50000,42.86118,13.22971
-8.79217,3.17848,1.75000,3.04759,1,26.75000,42.86194,13.23258
-9.02729,3.26312,1.75000,3.04183,1,27.00000,42.86271,13.23546
-9.26242,3.34776,1.75000,3.03110,1,27.25000,42.86347,13.23834
-9.49754,3.43239,1.75000,3.01556,1,27.50000,42.86423,13.24122
-9.73267,3.51701,1.75000,2.99562,1,27.75000,42.86499,13.24410
-9.96779,3.60162,1.75000,2.97181,1,28.00000,42.86575,13.24698
-10.20292,3.68622,1.75000,2.94478,1,28.25000,42.86652,13.24986
-10.43805,3.77082,1.75000,2.91533,1,28.50000,42.86728,13.25274
-10.67317,3.85540,1.75000,2.88434,1,28.75000,42.86804,13.25561
-10.90830,3.93998,1.75000,2.85286,1,29.00000,42.86880,13.25849
-11.14342,4.02455,1.75000,2.82203,1,29.25000,42.86956,13.26137
-11.37855,4.10911,1.75000,2.79311,1,29.50000,42.87032,13.26425
-11.61367,4.19367,1.75000,2.76745,1,29.75000,42.87108,13.26713
-11.84880,4.27822,1.75000,2.74650,1,30.00000,42.87184,13.27001
16.36625,-5.92471,2.00000,3.05354,1,0.00000,42.78000,12.92500
16.13113,-5.83921,2.00000,3.05602,1,0.25000,42.78077,12.92787
15.89600,-5.75371,2.00000,3.05786,1,0.50000,42.78154,12.93074
15.66087,-5.66823,2.00000,3.05897,1,0.75000,42.78231,12.93361
15.42575,-5.58275,2.00000,3.05932,1,1.00000,42.78308,12.93648
15.19062,-5.49728,2.00000,3.05891,1,1.25000,42.78385,12.93936
14.95550,-5.41182,2.00000,3.05776,1,1.50000,42.78462,12.94223
14.72037,-5.32637,2.00000,3.05598,1,1.75000,42.78539,12.94510
14.48525,-5.24092,2.00000,3.05375,1,2.00000,42.78616,12.94797
14.25012,-5.15549,2.00000,3.05126,1,2.25000,42.78692,12.95084
14.01500,-5.07006,2.00000,3.04865,1,2.50000,42.78769,12.95371
13.77987,-4.98464,2.00000,3.04604,1,2.75000,42.78846,12.95658
13.54474,-4.89922,2.00000,3.04351,1,3.00000,42.78923,12.95946
13.30962,-4.81382,2.00000,3.04112,1,3.25000,42.79000,12.96233
13.07449,-4.72842,2.00000,3.03888,1,3.50000,42.79077,12.96520
12.83937,-4.64303,2.00000,3.03680,1,3.75000,42.79154,12.96807
12.60424,-4.55765,2.00000,3.03482,1,4.00000,42.79231,12.97094
12.36912,-4.47228,2.00000,3.03289,1,4.25000,42.79307,12.97381
12.13399,-4.38691,2.00000,3.03091,1,4.50000,42.79384,12.97669
11.89887,-4.30156,2.00000,3.02877,1,4.75000,42.79461,12.97956
11.66374,-4.21621,2.00000,3.02633,1,5.00000,42.79538,12.98243
11.42861,-4.13087,2.00000,3.02345,1,5.25000,42.79615,12.98530
11.19349,-4.04553,2.00000,3.02002,1,5.50000,42.79692,12.98818
10.95836,-3.96021,2.00000,3.01594,1,5.75000,42.79768,12.99105
10.72324,-3.87489,2.00000,3.01113,1,6.00000,42.79845,12.99392
10.48811,-3.78958,2.00000,3.00553,1,6.25000,42.79922,12.99679
10.25299,-3.70428,2.00000,2.99911,1,6.50000,42.79999,12.99967
10.01786,-3.61899,2.00000,2.99184,1,6.75000,42.80076,13.00254
9.78274,-3.53370,2.00000,2.98372,1,7.00000,42.80152,13.00541
9.54761,-3.44843,2.00000,2.97476,1,7.25000,42.80229,13.00828
9.31249,-3.36316,2.00000,2.96499,1,7.50000,42.80306,13.01116
9.07736,-3.27790,2.00000,2.95444,1,7.75000,42.80383,13.01403
8.84223,-3.19264,2.00000,2.94318,1,8.00000,42.80459,13.01690
8.60711,-3.10740,2.00000,2.93139,1,8.25000,42.80536,13.01978
8.37198,-3.02216,2.00000,2.91933,1,8.50000,42.80613,13.02265
8.13686,-2.93693,2.00000,2.90728,1,8.75000,42.80690,13.02552
7.90173,-2.85171,2.00000,2.89551,1,9.00000,42.80766,13.02840
7.66661,-2.76650,2.00000,2.88433,1,9.25000,42.80843,13.03127
7.43148,-2.68129,2.00000,2.87403,1,9.50000,42.80920,13.03414
7.19636,-2.59610,2.00000,2.86492,1,9.75000,42.80996,13.03702
6.96123,-2.51091,2.00000,2.85729,1,10.00000,42.81073,13.03989
6.72611,-2.42573,2.00000,2.85144,1,10.25000,42.81150,13.04276
6.49098,-2.34055,2.00000,2.84767,1,10.50000,42.81226,13.04564
6.25586,-2.25539,2.00000,2.84624,1,10.75000,42.81303,13.04851
6.02073,-2.17023,2.00000,2.84743,1,11.00000,42.81380,13.05139
5.78560,-2.08508,2.00000,2.85144,1,11.25000,42.81456,13.05426
5.55048,-1.99994,2.00000,2.85825,1,11.50000,42.81533,13.05713
5.31535,-1.91481,2.00000,2.86772,1,11.75000,42.81610,13.06001
5.08023,-1.82968,2.00000,2.87968,1,12.00000,42.81686,13.06288
4.84510,-1.74457,2.00000,2.89388,1,12.25000,42.81763,13.06576
4.60998,-1.65946,2.00000,2.91006,1,12.50000,42.81839,13.06863
4.37485,-1.57436,2.00000,2.92795,1,12.75000,42.81916,13.07150
4.13973,-1.48926,2.00000,2.94722,1,13.00000,42.81993,13.07438
3.90460,-1.40418,2.00000,2.96757,1,13.25000,42.82069,13.07725
3.66948,-1.31910,2.00000,2.98866,1,13.50000,42.82146,13.08013
3.43435,-1.23403,2.00000,3.01016,1,13.75000,42.82222,13.08300
3.19923,-1.14897,2.00000,3.03173,1,14.00000,42.82299,13.08588
2.96410,-1.06392,2.00000,3.05306,1,14.25000,42.82376,13.08875
2.72897,-0.97888,2.00000,3.07382,1,14.50000,42.82452,13.09163
2.49385,-0.89384,2.00000,3.09368,1,14.75000,42.82529,13.09450
2.25872,-0.80881,2.00000,3.11231,1,15.00000,42.82605,13.09738
2.02360,-0.72379,2.00000,3.12945,1,15.25000,42.82682,13.10025
1.78847,-0.63878,2.00000,3.14483,1,15.50000,42.82758,13.10313
1.55335,-0.55377,2.00000,3.15823,1,15.75000,42.82835,13.10600
1.31822,-0.46878,2.00000,3.16943,1,16.00000,42.82911,13.10888
1.08310,-0.38379,2.00000,3.17824,1,16.25000,42.82988,13.11175
0.84797,-0.29881,2.00000,3.18447,1,16.50000,42.83064,13.11463
0.61285,-0.21384,2.00000,3.18796,1,16.75000,42.83141,13.11750
0.37772,-0.12887,2.00000,3.18855,1,17.00000,42.83217,13.12038
0.14260,-0.04391,2.00000,3.18608,1,17.25000,42.83294,13.12326
-0.09253,0.04103,2.00000,3.18040,1,17.50000,42.83370,13.12613
-0.32765,0.12597,2.00000,3.17158,1,17.75000,42.83447,13.12901
-0.56278,0.21091,2.00000,3.16001,1,18.00000,42.83523,13.13188
-0.79790,0.29583,2.00000,3.14606,1,18.25000,42.83600,13.13476
-1.03303,0.38075,2.00000,3.13018,1,18.50000,42.83676,13.13764
-1.26816,0.46566,2.00000,3.11277,1,18.75000,42.83752,13.14051
-1.50328,0.55056,2.00000,3.09431,1,19.00000,42.83829,13.14339
-1.73841,0.63545,2.00000,3.07523,1,19.25000,42.83905,13.14626
-1.97353,0.72033,2.00000,3.05601,1,19.50000,42.83982,13.14914
-2.20866,0.80521,2.00000,3.03712,1,19.75000,42.84058,13.15202
-2.44378,0.89008,2.00000,3.01904,1,20.00000,42.84135,13.15489
-2.67891,0.97494,2.00000,3.00225,1,20.25000,42.84211,13.15777
-2.91403,1.05979,2.00000,2.98723,1,20.50000,42.84287,13.16065
-3.14916,1.14463,2.00000,2.97444,1,20.75000,42.84364,13.16352
-3.38428,1.22947,2.00000,2.96408,1,21.00000,42.84440,13.16640
-3.61941,1.31430,2.00000,2.95616,1,21.25000,42.84516,13.16928
-3.85453,1.39912,2.00000,2.95065,1,21.50000,42.84593,13.17215
-4.08966,1.48393,2.00000,2.94747,1,21.75000,42.84669,13.17503
-4.32478,1.56873,2.00000,2.94654,1,22.00000,42.84745,13.17791
-4.55991,1.65353,2.00000,2.94773,1,22.25000,42.84822,13.18078
-4.79504,1.73832,2.00000,2.95093,1,22.50000,42.84898,13.18366
-5.03016,1.82310,2.00000,2.95599,1,22.75000,42.84974,13.18654
-5.26529,1.90787,2.00000,2.96278,1,23.00000,42.85051,13.18942
-5.50041,1.99263,2.00000,2.97116,1,23.25000,42.85127,13.19229
-5.73554,2.07739,2.00000,2.98101,1,23.50000,42.85203,13.19517
-5.97066,2.16214,2.00000,2.99225,1,23.75000,42.85280,13.19805
-6.20579,2.24688,2.00000,3.00481,1,24.00000,42.85356,13.20093
-6.44091,2.33161,2.00000,3.01848,1,24.25000,42.85432,13.20380
-6.67604,2.41633,2.00000,3.03297,1,24.50000,42.85508,13.20668
-6.91116,2.50105,2.00000,3.04798,1,24.75000,42.85585,13.20956
-7.14629,2.58575,2.00000,3.06315,1,25.00000,42.85661,13.21244
-7.38141,2.67045,2.00000,3.07808,1,25.25000,42.85737,13.21532
-7.61654,2.75514,2.00000,3.09229,1,25.50000,42.85813,13.21819
-7.85167,2.83983,2.00000,3.10527,1,25.75000,42.85890,13.22107
-8.08679,2.92450,2.00000,3.11643,1,26.00000,42.85966,13.22395
-8.32192,3.00917,2.00000,3.12509,1,26.25000,42.86042,13.22683
-8.55704,3.09383,2.00000,3.13053,1,26.50000,42.86118,13.22971
-8.79217,3.17848,2.00000,3.13192,1,26.75000,42.86194,13.23258
-9.02729,3.26312,2.00000,3.12838,1,27.00000,42.86271,13.23546
-9.26242,3.34776,2.00000,3.11925,1,27.25000,42.86347,13.23834
-9.49754,3.43239,2.00000,3.10471,1,27.50000,42.86423,13.24122
-9.73267,3.51701,2.00000,3.08523,1,27.75000,42.86499,13.24410
-9.96779,3.60162,2.00000,3.06137,1,28.00000,42.86575,13.24698
-10.20292,3.68622,2.00000,3.03384,1,28.25000,42.86652,13.24986
-10.43805,3.77082,2.00000,3.00347,1,28.50000,42.86728,13.25274
-10.67317,3.85540,2.00000,2.97120,1,28.75000,42.86804,13.25561
-10.90830,3.93998,2.00000,2.93812,1,29.00000,42.86880,13.25849
-11.14342,4.02455,2.00000,2.90541,1,29.25000,42.86956,13.26137
-11.37855,4.10911,2.00000,2.87439,1,29.50000,42.87032,13.26425
-11.61367,4.19367,2.00000,2.84648,1,29.75000,42.87108,13.26713
-11.84880,4.27822,2.00000,2.82317,1,30.00000,42.87184,13.27001
16.36625,-5.92471,2.25000,3.11107,1,0.00000,42.78000,12.92500
16.13113,-5.83921,2.25000,3.11360,1,0.25000,42.78077,12.92787
15.89600,-5.75371,2.25000,3.11552,1,0.50000,42.78154,12.93074
15.66087,-5.66823,2.25000,3.11678,1,0.75000,42.78231,12.93361
15.42575,-5.58275,2.25000,3.11739,1,1.00000,42.78308,12.93648
15.19062,-5.49728,2.25000,3.11735,1,1.25000,42.78385,12.93936
14.95550,-5.41182,2.25000,3.11673,1,1.50000,42.78462,12.94223
14.72037,-5.32637,2.25000,3.11563,1,1.75000,42.78539,12.94510
14.48525,-5.24092,2.25000,3.11419,1,2.00000,42.78616,12.94797
14.25012,-5.15549,2.25000,3.11254,1,2.25000,42.78692,12.95084
14.01500,-5.07006,2.25000,3.11076,1,2.50000,42.78769,12.95371
13.77987,-4.98464,2.25000,3.10891,1,2.75000,42.78846,12.95658
13.54474,-4.89922,2.25000,3.10702,1,3.00000,42.78923,12.95946
13.30962,-4.81382,2.25000,3.10509,1,3.25000,42.79000,12.96233
13.07449,-4.72842,2.25000,3.10309,1,3.50000,42.79077,12.96520
12.83937,-4.64303,2.25000,3.10097,1,3.75000,42.79154,12.96807
12.60424,-4.55765,2.25000,3.09864,1,4.00000,42.79231,12.97094
12.36912,-4.47228,2.25000,3.09600,1,4.25000,42.79307,12.97381
12.13399,-4.38691,2.25000,3.09292,1,4.50000,42.79384,12.97669
11.89887,-4.30156,2.25000,3.08926,1,4.75000,42.79461,12.97956
11.66374,-4.21621,2.25000,3.08491,1,5.00000,42.79538,12.98243
11.42861,-4.13087,2.25000,3.07984,1,5.25000,42.79615,12.98530
11.19349,-4.04553,2.25000,3.07401,1,5.50000,42.79692,12.98818
10.95836,-3.96021,2.25000,3.06745,1,5.75000,42.79768,12.99105
10.72324,-3.87489,2.25000,3.06014,1,6.00000,42.79845,12.99392
10.48811,-3.78958,2.25000,3.05212,1,6.25000,42.79922,12.99679
10.25299,-3.70428,2.25000,3.04341,1,6.50000,42.79999,12.99967
10.01786,-3.61899,2.25000,3.03407,1,6.75000,42.80076,13.00254
9.78274,-3.53370,2.25000,3.02416,1,7.00000,42.80152,13.00541
9.54761,-3.44843,2.25000,3.01373,1,7.25000,42.80229,13.00828
9.31249,-3.36316,2.25000,3.00287,1,7.50000,42.80306,13.01116
9.07736,-3.27790,2.25000,2.99166,1,7.75000,42.80383,13.01403
8.84223,-3.19264,2.25000,2.98018,1,8.00000,42.80459,13.01690
8.60711,-3.10740,2.25000,2.96857,1,8.25000,42.80536,13.01978
8.37198,-3.02216,2.25000,2.95699,1,8.50000,42.80613,13.02265
8.13686,-2.93693,2.25000,2.94563,1,8.75000,42.80690,13.02552
7.90173,-2.85171,2.25000,2.93470,1,9.00000,42.80766,13.02840
7.66661,-2.76650,2.25000,2.92441,1,9.25000,42.80843,13.03127
7.43148,-2.68129,2.25000,2.91500,1,9.50000,42.80920,13.03414
7.19636,-2.59610,2.25000,2.90668,1,9.75000,42.80996,13.03702
6.96123,-2.51091,2.25000,2.89970,1,10.00000,42.81073,13.03989
6.72611,-2.42573,2.25000,2.89430,1,10.25000,42.81150,13.04276
6.49098,-2.34055,2.25000,2.89072,1,10.50000,42.81226,13.04564
6.25586,-2.25539,2.25000,2.88918,1,10.75000,42.81303,13.04851
6.02073,-2.17023,2.25000,2.88991,1,11.00000,42.81380,13.05139
5.78560,-2.08508,2.25000,2.89309,1,11.25000,42.81456,13.05426
5.55048,-1.99994,2.25000,2.89875,1,11.50000,42.81533,13.05713
5.31535,-1.91481,2.25000,2.90679,1,11.75000,42.81610,13.06001
5.08023,-1.82968,2.25000,2.91709,1,12.00000,42.81686,13.06288
4.84510,-1.74457,2.25000,2.92947,1,12.25000,42.81763,13.06576
4.60998,-1.65946,2.25000,2.94372,1,12.50000,42.81839,13.06863
4.37485,-1.57436,2.25000,2.95961,1,12.75000,42.81916,13.07150
4.13973,-1.48926,2.25000,2.97688,1,13.00000,42.81993,13.07438
3.90460,-1.40418,2.25000,2.99526,1,13.25000,42.82069,13.07725
3.66948,-1.31910,2.25000,3.01447,1,13.50000,42.82146,13.08013
3.43435,-1.23403,2.25000,3.03422,1,13.75000,42.82222,13.08300
3.19923,-1.14897,2.25000,3.05424,1,14.00000,42.82299,13.08588
2.96410,-1.06392,2.25000,3.07423,1,14.25000,42.82376,13.08875
2.72897,-0.97888,2.25000,3.09393,1,14.50000,42.82452,13.09163
2.49385,-0.89384,2.25000,3.11303,1,14.75000,42.82529,13.09450
2.25872,-0.80881,2.25000,3.13128,1,15.00000,42.82605,13.09738
2.02360,-0.72379,2.25000,3.14843,1,15.25000,42.82682,13.10025
1.78847,-0.63878,2.25000,3.16426,1,15.50000,42.82758,13.10313
1.55335,-0.55377,2.25000,3.17855,1,15.75000,42.82835,13.10600
1.31822,-0.46878,2.25000,3.19112,1,16.00000,42.82911,13.10888
1.08310,-0.38379,2.25000,3.20178,1,16.25000,42.82988,13.11175
0.84797,-0.29881,2.25000,3.21035,1,16.50000,42.83064,13.11463
0.61285,-0.21384,2.25000,3.21666,1,16.75000,42.83141,13.11750
0.37772,-0.12887,2.25000,3.22053,1,17.00000,42.83217,13.12038
0.14260,-0.04391,2.25000,3.22180,1,17.25000,42.83294,13.12326
-0.09253,0.04103,2.25000,3.22028,1,17.50000,42.83370,13.12613
-0.32765,0.12597,2.25000,3.21596,1,17.75000,42.83447,13.12901
-0.56278,0.21091,2.25000,3.20906,1,18.00000,42.83523,13.13188
-0.79790,0.29583,2.25000,3.19984,1,18.25000,42.83600,13.13476
-1.03303,0.38075,2.25000,3.18856,1,18.50000,42.83676,13.13764
-1.26816,0.46566,2.25000,3.17554,1,18.75000,42.83752,13.14051
-1.50328,0.55056,2.25000,3.16110,1,19.00000,42.83829,13.14339
-1.73841,0.63545,2.25000,3.14560,1,19.25000,42.83905,13.14626
-1.97353,0.72033,2.25000,3.12941,1,19.50000,42.83982,13.14914
-2.20866,0.80521,2.25000,3.11292,1,19.75000,42.84058,13.15202
-2.44378,0.89008,2.25000,3.09653,1,20.00000,42.84135,13.15489
-2.67891,0.97494,2.25000,3.08067,1,20.25000,42.84211,13.15777
-2.91403,1.05979,2.25000,3.06577,1,20.50000,42.84287,13.16065
-3.14916,1.14463,2.25000,3.05226,1,20.75000,42.84364,13.16352
-3.38428,1.22947,2.25000,3.04041,1,21.00000,42.84440,13.16640
-3.61941,1.31430,2.25000,3.03039,1,21.25000,42.84516,13.16928
-3.85453,1.39912,2.25000,3.02232,1,21.50000,42.84593,13.17215
-4.08966,1.48393,2.25000,3.01628,1,21.75000,42.84669,13.17503
-4.32478,1.56873,2.25000,3.01232,1,22.00000,42.84745,13.17791
-4.55991,1.65353,2.25000,3.01048,1,22.25000,42.84822,13.18078
-4.79504,1.73832,2.25000,3.01076,1,22.50000,42.84898,13.18366
-5.03016,1.82310,2.25000,3.01316,1,22.75000,42.84974,13.18654
-5.26529,1.90787,2.25000,3.01767,1,23.00000,42.85051,13.18942
-5.50041,1.99263,2.25000,3.02428,1,23.25000,42.85127,13.19229
-5.73554,2.07739,2.25000,3.03300,1,23.50000,42.85203,13.19517
-5.97066,2.16214,2.25000,3.04384,1,23.75000,42.85280,13.19805
-6.20579,2.24688,2.25000,3.05681,1,24.00000,42.85356,13.20093
-6.44091,2.33161,2.25000,3.07162,1,24.25000,42.85432,13.20380
-6.67604,2.41633,2.25000,3.08787,1,24.50000,42.85508,13.20668
-6.91116,2.50105,2.25000,3.10514,1,24.75000,42.85585,13.20956
-7.14629,2.58575,2.25000,3.12295,1,25.00000,42.85661,13.21244
-7.38141,2.67045,2.25000,3.14078,1,25.25000,42.85737,13.21532
-7.61654,2.75514,2.25000,3.15806,1,25.50000,42.85813,13.21819
-7.85167,2.83983,2.25000,3.17415,1,25.75000,42.85890,13.22107
-8.08679,2.92450,2.25000,3.18837,1,26.00000,42.85966,13.22395
-8.32192,3.00917,2.25000,3.19994,1,26.25000,42.86042,13.22683
-8.55704,3.09383,2.25000,3.20806,1,26.50000,42.86118,13.22971
-8.79217,3.17848,2.25000,3.21180,1,26.75000,42.86194,13.23258
-9.02729,3.26312,2.25000,3.21022,1,27.00000,42.86271,13.23546
-9.26242,3.34776,2.25000,3.20259,1,27.25000,42.86347,13.23834
-9.49754,3.43239,2.25000,3.18913,1,27.50000,42.86423,13.24122
-9.73267,3.51701,2.25000,3.17033,1,27.75000,42.86499,13.24410
-9.96779,3.60162,2.25000,3.14678,1,28.00000,42.86575,13.24698
-10.20292,3.68622,2.25000,3.11920,1,28.25000,42.86652,13.24986
-10.43805,3.77082,2.25000,3.08846,1,28.50000,42.86728,13.25274
-10.67317,3.85540,2.25000,3.05553,1,28.75000,42.86804,13.25561
-10.90830,3.93998,2.25000,3.02150,1,29.00000,42.86880,13.25849
-11.14342,4.02455,2.25000,2.98758,1,29.25000,42.86956,13.26137
-11.37855,4.10911,2.25000,2.95511,1,29.50000,42.87032,13.26425
-11.61367,4.19367,2.25000,2.92553,1,29.75000,42.87108,13.26713
-11.84880,4.27822,2.25000,2.90036,1,30.00000,42.87184,13.27001
16.36625,-5.92471,2.50000,3.16327,1,0.00000,42.78000,12.92500
16.13113,-5.83921,2.50000,3.16567,1,0.25000,42.78077,12.92787
15.89600,-5.75371,2.50000,3.16755,1,0.50000,42.78154,12.93074
15.66087,-5.66823,2.50000,3.16889,1,0.75000,42.78231,12.93361
15.42575,-5.58275,2.50000,3.16971,1,1.00000,42.78308,12.93648
15.19062,-5.49728,2.50000,3.17006,1,1.25000,42.78385,12.93936
14.95550,-5.41182,2.50000,3.17004,1,1.50000,42.78462,12.94223
14.72037,-5.32637,2.50000,3.16975,1,1.75000,42.78539,12.94510
14.48525,-5.24092,2.50000,3.16928,1,2.00000,42.78616,12.94797
14.25012,-5.15549,2.50000,3.16868,1,2.25000,42.78692,12.95084
14.01500,-5.07006,2.50000,3.16796,1,2.50000,42.78769,12.95371
13.77987,-4.98464,2.50000,3.16713,1,2.75000,42.78846,12.95658
13.54474,-4.89922,2.50000,3.16614,1,3.00000,42.78923,12.95946
13.30962,-4.81382,2.50000,3.16494,1,3.25000,42.79000,12.96233
13.07449,-4.72842,2.50000,3.16344,1,3.50000,42.79077,12.96520
12.83937,-4.64303,2.50000,3.16155,1,3.75000,42.79154,12.96807
12.60424,-4.55765,2.50000,3.15913,1,4.00000,42.79231,12.97094
12.36912,-4.47228,2.50000,3.15604,1,4.25000,42.79307,12.97381
12.13399,-4.38691,2.50000,3.15211,1,4.50000,42.79384,12.97669
11.89887,-4.30156,2.50000,3.14718,1,4.75000,42.79461,12.97956
11.66374,-4.21621,2.50000,3.14115,1,5.00000,42.79538,12.98243
11.42861,-4.13087,2.50000,3.13411,1,5.25000,42.79615,12.98530
11.19349,-4.04553,2.50000,3.12613,1,5.50000,42.79692,12.98818
10.95836,-3.96021,2.50000,3.11731,1,5.75000,42.79768,12.99105
10.72324,-3.87489,2.50000,3.10774,1,6.00000,42.79845,12.99392
10.48811,-3.78958,2.50000,3.09752,1,6.25000,42.79922,12.99679
10.25299,-3.70428,2.50000,3.08676,1,6.50000,42.79999,12.99967
10.01786,-3.61899,2.50000,3.07558,1,6.75000,42.80076,13.00254
9.78274,-3.53370,2.50000,3.06408,1,7.00000,42.80152,13.00541
9.54761,-3.44843,2.50000,3.05240,1,7.25000,42.80229,13.00828
9.31249,-3.36316,2.50000,3.04064,1,7.50000,42.80306,13.01116
9.07736,-3.27790,2.50000,3.02893,1,7.75000,42.80383,13.01403
8.84223,-3.19264,2.50000,3.01737,1,8.00000,42.80459,13.01690
8.60711,-3.10740,2.50000,3.00604,1,8.25000,42.80536,13.01978
8.37198,-3.02216,2.50000,2.99504,1,8.50000,42.80613,13.02265
8.13686,-2.93693,2.50000,2.98447,1,8.75000,42.80690,13.02552
7.90173,-2.85171,2.50000,2.97444,1,9.00000,42.80766,13.02840
7.66661,-2.76650,2.50000,2.96511,1,9.25000,42.80843,13.03127
7.43148,-2.68129,2.50000,2.95662,1,9.50000,42.80920,13.03414
7.19636,-2.59610,2.50000,2.94915,1,9.75000,42.80996,13.03702
6.96123,-2.51091,2.50000,2.94287,1,10.00000,42.81073,13.03989
6.72611,-2.42573,2.50000,2.93798,1,10.25000,42.81150,13.04276
6.49098,-2.34055,2.50000,2.93465,1,10.50000,42.81226,13.04564
6.25586,-2.25539,2.50000,2.93308,1,10.75000,42.81303,13.04851
6.02073,-2.17023,2.50000,2.93344,1,11.00000,42.81380,13.05139
5.78560,-2.08508,2.50000,2.93591,1,11.25000,42.81456,13.05426
5.55048,-1.99994,2.50000,2.94054,1,11.50000,42.81533,13.05713
5.31535,-1.91481,2.50000,2.94728,1,11.75000,42.81610,13.06001
5.08023,-1.82968,2.50000,2.95606,1,12.00000,42.81686,13.06288
4.84510,-1.74457,2.50000,2.96675,1,12.25000,42.81763,13.06576
4.60998,-1.65946,2.50000,2.97919,1,12.50000,42.81839,13.06863
4.37485,-1.57436,2.50000,2.99321,1,12.75000,42.81916,13.07150
4.13973,-1.48926,2.50000,3.00858,1,13.00000,42.81993,13.07438
3.90460,-1.40418,2.50000,3.02509,1,13.25000,42.82069,13.07725
3.66948,-1.31910,2.50000,3.04250,1,13.50000,42.82146,13.08013
3.43435,-1.23403,2.50000,3.06057,1,13.75000,42.82222,13.08300
3.19923,-1.14897,2.50000,3.07906,1,14.00000,42.82299,13.08588
2.96410,-1.06392,2.50000,3.09775,1,14.25000,42.82376,13.08875
2.72897,-0.97888,2.50000,3.11638,1,14.50000,42.82452,13.09163
2.49385,-0.89384,2.50000,3.13472,1,14.75000,42.82529,13.09450
2.25872,-0.80881,2.50000,3.15254,1,15.00000,42.82605,13.09738
2.02360,-0.72379,2.50000,3.16963,1,15.25000,42.82682,13.10025
1.78847,-0.63878,2.50000,3.18579,1,15.50000,42.82758,13.10313
1.55335,-0.55377,2.50000,3.20085,1,15.75000,42.82835,13.10600
1.31822,-0.46878,2.50000,3.21462,1,16.00000,42.82911,13.10888
1.08310,-0.38379,2.50000,3.22692,1,16.25000,42.82988,13.11175
0.84797,-0.29881,2.50000,3.23758,1,16.50000,42.83064,13.11463
0.61285,-0.21384,2.50000,3.24643,1,16.75000,42.83141,13.11750
0.37772,-0.12887,2.50000,3.25326,1,17.00000,42.83217,13.12038
0.14260,-0.04391,2.50000,3.25790,1,17.25000,42.83294,13.12326
-0.09253,0.04103,2.50000,3.26014,1,17.50000,42.83370,13.12613
-0.32765,0.12597,2.50000,3.25988,1,17.75000,42.83447,13.12901
-0.56278,0.21091,2.50000,3.25721,1,18.00000,42.83523,13.13188
-0.79790,0.29583,2.50000,3.25225,1,18.25000,42.83600,13.13476
-1.03303,0.38075,2.50000,3.24516,1,18.50000,42.83676,13.13764
-1.26816,0.46566,2.50000,3.23612,1,18.75000,42.83752,13.14051
-1.50328,0.55056,2.50000,3.22536,1,19.00000,42.83829,13.14339
-1.73841,0.63545,2.50000,3.21315,1,19.25000,42.83905,13.14626
-1.97353,0.72033,2.50000,3.19976,1,19.50000,42.83982,13.14914
-2.20866,0.80521,2.50000,3.18553,1,19.75000,42.84058,13.15202
-2.44378,0.89008,2.50000,3.17079,1,20.00000,42.84135,13.15489
-2.67891,0.97494,2.50000,3.15592,1,20.25000,42.84211,13.15777
-2.91403,1.05979,2.50000,3.14131,1,20.50000,42.84287,13.16065
-3.14916,1.14463,2.50000,3.12736,1,20.75000,42.84364,13.16352
-3.38428,1.22947,2.50000,3.11441,1,21.00000,42.84440,13.16640
-3.61941,1.31430,2.50000,3.10276,1,21.25000,42.84516,13.16928
-3.85453,1.39912,2.50000,3.09265,1,21.50000,42.84593,13.17215
-4.08966,1.48393,2.50000,3.08429,1,21.75000,42.84669,13.17503
-4.32478,1.56873,2.50000,3.07784,1,22.00000,42.84745,13.17791
-4.55991,1.65353,2.50000,3.07347,1,22.25000,42.84822,13.18078
-4.79504,1.73832,2.50000,3.07129,1,22.50000,42.84898,13.18366
-5.03016,1.82310,2.50000,3.07140,1,22.75000,42.84974,13.18654
-5.26529,1.90787,2.50000,3.07391,1,23.00000,42.85051,13.18942
-5.50041,1.99263,2.50000,3.07890,1,23.25000,42.85127,13.19229
-5.73554,2.07739,2.50000,3.08647,1,23.50000,42.85203,13.19517
-5.97066,2.16214,2.50000,3.09673,1,23.75000,42.85280,13.19805
-6.20579,2.24688,2.50000,3.10973,1,24.00000,42.85356,13.20093
-6.44091,2.33161,2.50000,3.12514,1,24.25000,42.85432,13.20380
-6.67604,2.41633,2.50000,3.14247,1,24.50000,42.85508,13.20668
-6.91116,2.50105,2.50000,3.16120,1,24.75000,42.85585,13.20956
-7.14629,2.58575,2.50000,3.18077,1,25.00000,42.85661,13.21244
-7.38141,2.67045,2.50000,3.20058,1,25.25000,42.85737,13.21532
-7.61654,2.75514,2.50000,3.21998,1,25.50000,42.85813,13.21819
