date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T09:51:24.964829, 42.8000, 13.0680, 2.3672, 0.0600003, 21, 74.0, 5.31007, 0.199557, 0.38453627, -9.9, -9.9, 42.8005, 13.0680, 2.4014, 76.4439, -8.17449, 0.188837, 345.21, -8.52836, 0.237608, 0.4846629, 0.159305, 0.199557, 176.354, 0.04541518, 8592571
2016-10-20T09:58:03.280051, 42.8034, 13.2138, 2.0078, 0.0869283, 27, 81.0, 6.28425, 0.335523, 0.88750875, -9.9, -9.9, 42.8027, 13.2112, 2.5200, 313.35, -15.8066, 0.284798, 223.671, 1.13353, 0.373388, 1.140079, 0.300537, 0.335523, 144.531, 0.04763025, 8592591
2016-10-20T10:22:13.235068, 42.8252, 13.1852, 2.5117, 0.052817, 40, 69.0, 3.49991, 0.162162, 0.27956036, -9.9, -9.9, 42.8249, 13.1849, 2.5016, 231.827, 7.53961, 0.17784, 320.034, -13.2997, 0.185379, 0.3556059, 0.144708, 0.162162, 162.613, 0.02351041, 8592771
2016-10-20T10:23:43.984296, 42.8252, 13.1852, 2.4961, 0.0535446, 37, 50.0, 3.49991, 0.160759, 0.28456867, -9.9, -9.9, 42.8250, 13.1849, 2.4912, 73.4778, -0.181199, 0.159793, 163.438, 12.5301, 0.187794, 0.3587249, 0.128985, 0.160759, 163.732, 0.02076879, 8592801
2016-10-20T10:43:28.088056, 42.8388, 13.0394, 1.3594, 0.102975, 11, 97.0, 6.00589, 0.868309, 1.9917718, -9.9, -9.9, 42.8402, 13.0385, 1.7375, 75.3081, -13.9921, 0.4784, 341.372, -15.4032, 0.592071, 2.635683, 0.42739, 0.868309, 21.9538, 0.4842782, 8592961
2016-10-20T10:55:41.551662, 42.7855, 13.1245, 1.5430, 0.0647375, 21, 62.0, 5.41697, 0.146151, 0.31308517, -9.9, -9.9, 42.7855, 13.1240, 1.6575, 349.098, -6.21593, 0.112829, 257.669, -12.9016, 0.159745, 0.3984968, 0.0949008, 0.146151, 88.8283, 0.0166894, 8593051
2016-10-20T11:37:33.413859, 42.8296, 13.2022, 10.1172, 0.0438083, 35, 53.0, 3.21314, 0.326319, 0.485259, -9.9, -9.9, 42.8297, 13.2022, 10.1286, 139.243, 10.389, 0.290247, 230.988, 9.42799, 0.395875, 0.6138603, 0.246096, 0.326319, 43.9136, 0.1556317, 8593311
2016-10-20T11:57:19.517268, 42.7473, 13.1836, 3.9844, 0.0459741, 15, 103.0, 11.1464, 0.256853, 1.107752, -9.9, -9.9, 42.7476, 13.1836, 4.1084, 329.888, -2.82594, 0.276164, 239.951, 1.27976, 0.3165, 1.374282, 0.228993, 0.256853, 54.4179, 0.3101678, 8593551
2016-10-20T12:01:37.400782, 42.8656, 13.1595, 3.7012, 0.0372047, 32, 45.0, 2.53284, 0.091431, 0.12045588, -9.9, -9.9, 42.8655, 13.1596, 3.7037, 247.658, 5.19734, 0.0655515, 160.189, -25.8914, 0.0989274, 0.1594497, 0.0535949, 0.091431, 153.849, 0.002430909, 8593601
2016-10-20T12:02:56.789565, 42.7645, 13.1432, 2.1172, 0.0977218, 18, 93.0, 8.03919, 0.229316, 0.49737188, -9.9, -9.9, 42.7642, 13.1431, 2.2175, 159.203, 3.70256, 0.257526, 249.554, 5.40202, 0.278785, 0.6194412, 0.20951, 0.229316, 61.1253, 0.09122773, 8593671
